,city_id_year,PositionCity,city_id,year,mayorid,regionid,naive_counter,dumamargin,cancel,margin,naive_counter2,naive_counter3,dem,growth_1,pressfreedom,regelect_margin,regmarginXmargin,URshare,UR_majority,gov_good,twoyrdum1,twoyrdum2,twoyrdum3,twoyrdum4,twoyrdum5,twoyrdum6,twoyrdum7,poppopprop,criminalpast,civsoc91,kprf99,education,pctRussian2002_new,lnAvgSalary,marginXdem,govgoodXmargin,opp_mayor1,cancel.oppmayor,introduce,mayorbefore,cancel_withouttwo,resource_grp,unempchg_1,unemployrate,diff_unemp,AvgSalary_demeaned_chg,marginXoppmayor,marginXmayorbefore,marginXduma,cancel.year,lagged.urvoteshare.pres,lagged.turnout.coef.pres,lagged.nonstandard.coef.pres,lagged.urvoteshare.parl,lagged.turnout.coef.parl,lagged.nonstandard.coef.parl
1732,126_2008,Salehard,126,2008,384,62,8,0.600627482,0,0.774399996,64,512,27,103.5,not free,0.474594623,0.367526084,0.357142866,0,NA,0,0,0,0,1,0,0,0.078318678,0,2,13.5,32.59999847,0.588472307,10.69555187,20.90880013,NA,1,0,NA,0,0,50.3,-2.700000048,0.895439208,-0.065141439,4859.615234,0.774399996,0,0.465125918,2009,0.844623089,1.165317943,0.160251794,0.695028084,0.874355015,0.404430802
1734,126_2010,Salehard,126,2010,383,62,1,NA,NA,NA,1,1,27,96.40000153,not free,0.205300331,NA,0.810276926,1,NA,0,0,0,0,0,1,0,0.078515761,0,2,13.5,32.40000153,0.588472307,10.89590549,NA,NA,NA,0,0,0,NA,47.9,-1.099999905,1.302415371,-0.077463031,4380.216797,NA,NA,NA,2009,0.844623089,1.165317943,0.160251794,0.695028084,0.874355015,0.404430802
1735,126_2011,Salehard,126,2011,383,62,2,0.348648071,NA,NA,4,8,27,NA,not free,0.205300331,NA,0.810276926,1,0.312,0,0,0,0,0,0,1,0.08133366,0,2,13.5,32.40000153,0.588472307,11.04957199,NA,NA,NA,0,0,1,NA,48.3,-0.199999809,1.175575733,-0.126839638,6344.96875,NA,NA,NA,2009,0.844623089,1.165317943,0.160251794,0.695028084,0.874355015,0.404430802
1736,126_2012,Salehard,126,2012,383,62,3,0.348648071,NA,NA,9,27,27,NA,not free,0.205300331,NA,0.810276926,1,NA,0,0,0,0,0,0,1,0.08133366,0,2,13.5,32.40000153,0.588472307,11.16389275,NA,NA,NA,0,0,1,NA,NA,NA,0.88860786,-0.286967874,3905.210938,NA,NA,NA,2009,0.823672219,0.985586406,0.189853665,0.525427971,0.809410414,0.34653715
1737,127_1999,Samara,127,1999,386,55,2,NA,0,0.165999979,4,8,33,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0.356356561,0,4,NA,NA,0.836039782,7.714677334,5.47799921,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1738,127_2000,Samara,127,2000,386,55,3,NA,0,0.165999979,9,27,33,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0.354720503,0,4,26.10000038,20.10000038,0.836039782,7.629004002,5.47799921,NA,NA,0,NA,0,0,NA,NA,NA,NA,-962.4630127,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1739,127_2001,Samara,127,2001,386,55,4,NA,0,0.165999979,16,64,37,106.1999969,somewhat not free,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0.353116721,0,4,26.10000038,21.89999962,0.836039782,8.218248367,6.141999245,NA,NA,0,NA,0,0,11.30000019,-2,0.66635561,NA,489.9145508,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1740,127_2002,Samara,127,2002,386,55,5,NA,0,0.255800009,25,125,37,106.8000031,somewhat not free,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0.361770481,0,4,26.10000038,23.39999962,0.836039782,8.493309975,9.464600563,NA,NA,0,NA,0,0,11.30000019,-4.099999905,0.825166881,0.158811271,-18.89941406,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1741,127_2003,Samara,127,2003,386,55,6,0.083628103,0,0.255800009,36,216,37,103.9000015,somewhat not free,NA,NA,NA,NA,0.39,0,0,1,0,0,0,0,0.360341758,0,4,26.10000038,24.29999924,0.836039782,8.77276516,9.464600563,0.099762,NA,0,NA,0,0,11.30000019,-0.699999809,0.832044363,0.006877482,338.6582031,NA,0,0.02139207,NA,NA,NA,NA,NA,NA,NA
1742,127_2004,Samara,127,2004,386,55,7,0.083628103,0,0.255800009,49,343,37,104.8000031,somewhat not free,NA,NA,NA,0,0.32,0,0,1,0,0,0,0,0.358846992,0,4,26.10000038,24.20000076,0.836039782,8.90068531,9.464600563,0.081856005,NA,0,NA,0,0,11.30000019,-1,0.889682412,0.057638049,-251.9462891,NA,0,0.02139207,NA,NA,NA,NA,NA,NA,NA
1743,127_2005,Samara,127,2005,386,55,8,0.083628103,0,0.255800009,64,512,41,108.6999969,somewhat not free,NA,NA,NA,0,0.25,0,0,0,1,0,0,0,0.357865304,0,4,26.10000038,25.29999924,0.836039782,9.056956291,10.4878006,0.063950002,NA,0,NA,0,0,10.8,0.900000095,0.707862437,-0.181819975,-611.4990234,NA,0,0.02139207,NA,NA,NA,NA,NA,NA,NA
1744,127_2006,Samara,127,2006,386,55,9,0.083628103,0,0.255800009,81,729,41,101.6999969,somewhat not free,NA,NA,NA,0,0.36,0,0,0,1,0,0,0,0.357762277,0,4,26.10000038,26.20000076,0.836039782,9.468155861,10.4878006,0.092088006,NA,0,NA,0,0,10.4,0,0.61272788,-0.095134556,2207.482422,NA,0,0.02139207,NA,NA,NA,NA,NA,NA,NA
1745,127_2007,Samara,127,2007,387,55,1,0.332329541,0,0.158199996,1,1,41,106.4000015,somewhat not free,-0.054233134,-0.008579682,NA,0,0.41,0,0,0,0,1,0,0,0.357550919,0,4,26.10000038,28.60000038,0.836039782,9.754058838,6.486199856,0.064861998,1,0,NA,0,0,10.2,-1,0.594848871,-0.017879009,1397.426758,0.158199996,0,0.05257453,NA,NA,NA,NA,NA,NA,NA
1746,127_2008,Samara,127,2008,387,55,2,0.332329541,0,0.158199996,4,8,41,108.0999985,somewhat not free,-0.054233134,-0.008579682,NA,0,NA,0,0,0,0,1,0,0,0.357729971,0,4,26.10000038,27.60000038,0.836039782,10.02411079,6.486199856,NA,1,0,NA,1,0,9.9,0,0.617960632,0.023111761,1578.614258,0.158199996,0.158199996,0.05257453,NA,NA,NA,NA,NA,NA,NA
1747,127_2009,Samara,127,2009,387,55,3,0.332329541,0,0.158199996,9,27,41,103.8000031,somewhat not free,-0.054233134,-0.008579682,NA,NA,0.33,0,0,0,0,0,1,0,0.357575536,0,4,26.10000038,28.29999924,0.836039782,9.823957443,6.486199856,0.052205998,1,0,NA,1,0,11.8,-0.100000381,1.912559509,1.294598818,-5575.894531,0.158199996,0.158199996,0.05257453,NA,NA,NA,NA,NA,NA,NA
1748,127_2010,Samara,127,2010,387,55,4,0.332329541,0,0.158199996,16,64,41,83.59999847,somewhat not free,-0.054233134,-0.008579682,0.800000012,1,0.32,0,0,0,0,0,1,0,0.367924362,0,4,26.10000038,28.29999924,0.836039782,9.937454224,6.486199856,0.050623998,1,0,NA,1,0,11.9,1.900000095,1.060096502,-0.852463007,283.2148438,0.158199996,0.158199996,0.05257453,NA,NA,NA,NA,NA,NA,NA
1749,127_2011,Samara,127,2011,385,55,1,0.218061551,0,0.486800015,1,1,41,NA,somewhat not free,0.236322507,0.1150418,0.800000012,1,0.31375,0,0,0,0,0,0,1,0.368767053,0,4,26.10000038,28.29999924,0.836039782,10.04667854,19.95880127,0.152733505,0,0,NA,0,0,14.1,-0.400000095,0.772977948,-0.287118554,-229.03125,0,0,0.106152363,NA,NA,NA,NA,NA,NA,NA
1750,127_2012,Samara,127,2012,385,55,2,0.218061551,0,0.486800015,4,8,41,NA,somewhat not free,0.236322507,0.1150418,0.800000012,1,NA,0,0,0,0,0,0,1,0.368767053,0,4,26.10000038,28.29999924,0.836039782,10.17152786,19.95880127,NA,0,0,NA,0,0,NA,NA,0.524627864,-0.248350084,-645.7851563,0,0,0.106152363,NA,NA,NA,NA,NA,NA,NA
1751,128_1999,Saransk,128,1999,390,45,3,NA,NA,NA,9,27,19,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0.369193882,0,2,NA,NA,0.608390749,7.379631996,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1752,128_2000,Saransk,128,2000,390,45,4,NA,NA,NA,16,64,19,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0.374246836,0,2,30.29999924,22.70000076,0.608390749,7.953318119,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,463.5369873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1753,128_2001,Saransk,128,2001,390,45,5,NA,NA,NA,25,125,18,109.5999985,not free,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0.37612018,0,2,30.29999924,24.79999924,0.608390749,8.344029427,NA,NA,NA,0,0,0,NA,0.042857144,-2,1.797232628,NA,198.9145508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,128_2002,Saransk,128,2002,390,45,6,NA,NA,NA,36,216,18,106.5999985,not free,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0.371781409,0,2,30.29999924,25.89999962,0.608390749,8.523970604,NA,NA,NA,0,0,0,NA,0.042857144,-0.5,1.824735165,0.027502537,-363.8994141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1755,128_2003,Saransk,128,2003,389,45,1,0.476961285,NA,NA,1,1,18,108.8000031,not free,NA,NA,NA,0,0.49,0,0,1,0,0,0,0,0.373268574,0,2,30.29999924,23.20000076,0.608390749,8.782476425,NA,NA,NA,0,0,0,NA,0.042857144,-0.700000763,1.560047388,-0.264687777,249.6582031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1756,128_2004,Saransk,128,2004,391,45,1,NA,NA,NA,1,1,18,113.0999985,not free,0.350100011,NA,NA,0,0.63,0,0,1,0,0,0,0,0.374468654,0,2,30.29999924,24.5,0.608390749,8.94611454,NA,NA,NA,0,0,0,NA,0.042857144,-1.999999523,1.615275621,0.055228233,26.05371094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1757,128_2005,Saransk,128,2005,391,45,2,NA,NA,NA,4,8,18,101.0999985,not free,0.350100011,NA,NA,0,0.51,0,0,0,1,0,0,0,0.376176119,0,2,30.29999924,24.60000038,0.608390749,9.134106636,NA,NA,NA,0,0,0,NA,0,-1.400000095,1.591370106,-0.023905516,-264.4990234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,128_2006,Saransk,128,2006,391,45,3,NA,NA,NA,9,27,18,106,not free,0.350100011,NA,NA,0,0.63,0,0,0,1,0,0,0,0.37841028,0,2,30.29999924,26.20000076,0.608390749,9.261603355,NA,NA,NA,0,0,0,NA,0,1,1.107225895,-0.484144211,-895.5175781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,128_2007,Saransk,128,2007,391,45,4,0.825748205,NA,NA,16,64,18,112.1999969,not free,0.767499983,NA,0.962962985,1,0.63,0,0,0,0,1,0,0,0.381898254,0,2,30.29999924,25.39999962,0.608390749,9.479603767,NA,NA,NA,0,0,0,NA,0,-2.300000191,0.71603483,-0.391191065,-321.5732422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1760,128_2008,Saransk,128,2008,391,45,5,0.825748205,NA,NA,25,125,18,111,not free,0.767499983,NA,0.962962985,1,0.545,0,0,0,0,1,0,0,0.386173964,0,2,30.29999924,26.70000076,0.608390749,9.670546532,NA,NA,NA,0,0,0,NA,0.1,-1.099999905,0.755454361,0.039419532,-1007.385742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1761,128_2009,Saransk,128,2009,391,45,6,0.825748205,NA,NA,36,216,18,104.1999969,not free,0.767499983,NA,0.962962985,1,0.46,0,0,0,0,0,1,0,0.390191108,0,2,30.29999924,26.79999924,0.608390749,9.466144562,NA,NA,NA,0,0,0,NA,0,-1.199999809,1.273760796,0.518306434,-4411.894531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1762,128_2010,Saransk,128,2010,391,45,7,0.825748205,NA,NA,49,343,18,96.09999847,not free,0.767499983,NA,0.962962985,1,0.43,0,0,0,0,0,1,0,0.392729133,0,2,30.29999924,26.79999924,0.608390749,9.557611465,NA,NA,NA,0,0,0,NA,0.1,3,1.055734038,-0.218026757,-699.7851563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1763,128_2011,Saransk,128,2011,391,45,8,0.781522751,NA,NA,64,512,18,NA,not free,NA,NA,0.833333313,1,0.4975,0,0,0,0,0,0,1,0.393032849,0,2,30.29999924,26.79999924,0.608390749,9.666245461,NA,NA,NA,0,0,0,NA,0.1,-0.099999905,0.811478674,-0.244255364,-993.03125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1764,128_2012,Saransk,128,2012,391,45,9,0.781522751,NA,NA,81,729,18,NA,not free,NA,NA,0.833333313,1,NA,0,0,0,0,0,0,1,0.393032849,0,2,30.29999924,26.79999924,0.608390749,9.815366745,NA,NA,NA,0,0,0,NA,NA,NA,0.723128378,-0.088350296,-1177.785156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1765,129_1999,Sarapul,129,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA
1766,129_2000,Sarapul,129,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA
1767,129_2001,Sarapul,129,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,3.610301733,NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA
1768,129_2002,Sarapul,129,2002,392,47,1,NA,0,0.5898,1,1,27,105.5999985,somewhat not free,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0.065409206,0,3,18.70000076,18,0.601221681,8.074337959,15.92459965,NA,NA,0,NA,0,0,25.45714378,-1.600000381,3.26981926,-0.340482473,NA,NA,0,NA,2005,NA,NA,NA,NA,NA,NA
1769,129_2003,Sarapul,129,2003,392,47,2,0.255092263,0,0.5898,4,8,27,99.09999847,somewhat not free,NA,NA,NA,NA,0.47,0,0,1,0,0,0,0,0.065272234,0,3,18.70000076,17.89999962,0.601221681,8.271037102,15.92459965,0.277206004,NA,0,NA,0,0,25.45714378,-2.800000191,3.38654232,0.116723061,-537.3417969,NA,0,0.150453418,2005,NA,NA,NA,NA,NA,NA
1770,129_2004,Sarapul,129,2004,392,47,3,0.255092263,0,0.5898,9,27,27,107.3000031,somewhat not free,NA,NA,NA,NA,0.34,0,0,1,0,0,0,0,0.064888798,0,3,18.70000076,18.60000038,0.601221681,8.470311165,15.92459965,0.200532004,NA,0,NA,0,0,25.45714378,1.900000095,3.382508755,-0.004033566,-270.9462891,NA,0,0.150453418,2005,0.72009342,0.98892053,1.595002292,0.41378357,0.759475124,1.288568086
1771,129_2005,Sarapul,129,2005,392,47,4,0.255092263,1,0.5898,16,64,27,101.5999985,somewhat not free,NA,NA,NA,0,0.31,0,0,0,1,0,0,0,0.064514086,0,3,18.70000076,19.39999962,0.601221681,8.664060593,15.92459965,0.182837993,NA,0,NA,0,1,26.7,-1.299999714,2.837123632,-0.545385122,-832.4990234,NA,0,0.150453418,2005,0.72009342,0.98892053,1.595002292,0.41378357,0.759475124,1.288568086
1772,129_2006,Sarapul,129,2006,393,47,1,NA,NA,NA,1,1,27,104.4000015,somewhat not free,NA,NA,NA,0,0.42,0,0,0,1,0,0,0,0.064760417,0,3,18.70000076,19.39999962,0.601221681,8.901094437,NA,NA,NA,0,0,0,NA,24.9,0.599999905,2.245567799,-0.591555834,-606.5175781,NA,NA,NA,2005,0.72009342,0.98892053,1.595002292,0.41378357,0.759475124,1.288568086
1773,129_2007,Sarapul,129,2007,393,47,2,0.470772326,NA,NA,4,8,27,104.1999969,somewhat not free,0.407754898,NA,NA,0,0.43,0,0,0,0,1,0,0,0.064733401,0,3,18.70000076,18.70000076,0.601221681,9.133459091,NA,NA,NA,0,0,0,NA,26.8,-1.400000095,1.216640472,-1.028927326,-965.5732422,NA,NA,NA,2005,0.72009342,0.98892053,1.595002292,0.41378357,0.759475124,1.288568086
1774,129_2008,Sarapul,129,2008,393,47,3,0.470772326,NA,NA,9,27,27,104,somewhat not free,0.407754898,NA,NA,0,0.34,0,0,0,0,1,0,0,0.064568944,0,3,18.70000076,19.70000076,0.601221681,9.316411018,NA,NA,NA,0,0,0,NA,26.2,-0.300000191,1.553311825,0.336671352,-1902.385742,NA,NA,NA,2005,0.698744208,0.912120612,1.288276692,0.610031608,0.891640874,1.024460996
1775,129_2009,Sarapul,129,2009,393,47,4,0.470772326,NA,NA,16,64,27,102.6999969,somewhat not free,0.407754898,NA,NA,0,0.25,0,0,0,0,0,1,0,0.064300284,0,3,18.70000076,20,0.601221681,9.404590607,NA,NA,NA,0,0,0,NA,24.2,0.900000095,3.843500853,2.290189028,-457.8945313,NA,NA,NA,2005,0.698744208,0.912120612,1.288276692,0.610031608,0.891640874,1.024460996
1776,129_2010,Sarapul,129,2010,393,47,5,0.470772326,NA,NA,25,125,27,92.90000153,somewhat not free,0.407754898,NA,0.730171502,1,0.31,0,0,0,0,0,1,0,0.066304348,0,3,18.70000076,20,0.601221681,9.530175209,NA,NA,NA,0,0,0,NA,23.4,2.599999905,2.84681201,-0.996688843,-311.7851563,NA,NA,NA,2005,0.698744208,0.912120612,1.288276692,0.610031608,0.891640874,1.024460996
1777,129_2011,Sarapul,129,2011,393,47,6,0.214616925,NA,NA,36,216,27,NA,somewhat not free,0.407754898,NA,0.730171502,1,0.14625,0,0,0,0,0,0,1,0.065856531,0,3,18.70000076,20,0.601221681,9.65007782,NA,NA,NA,0,0,0,NA,26,1.600000381,2.541674137,-0.305137873,-863.03125,NA,NA,NA,2005,0.698744208,0.912120612,1.288276692,0.610031608,0.891640874,1.024460996
1778,129_2012,Sarapul,129,2012,393,47,7,0.214616925,NA,NA,49,343,27,NA,somewhat not free,0.351153046,NA,0.730171502,1,NA,0,0,0,0,0,0,1,0.065856531,0,3,18.70000076,20,0.601221681,9.792387962,NA,NA,NA,0,0,0,NA,NA,NA,1.601834416,-0.939839721,-1340.785156,NA,NA,NA,2005,0.676460044,0.938245327,0.717936224,0.445031954,0.698385198,0.89017414
1779,130_1999,Saratov,130,1999,394,56,3,NA,NA,NA,9,27,23,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0.320337176,1,3,NA,NA,0.859393775,7.046647072,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,130_2000,Saratov,130,2000,394,56,4,NA,NA,NA,16,64,23,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0.319554359,1,3,30.39999962,25.70000076,0.859393775,7.498869896,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,-121.4630127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,130_2001,Saratov,130,2001,394,56,5,NA,NA,NA,25,125,23,113.0999985,somewhat not free,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0.318352848,1,3,30.39999962,25.60000038,0.859393775,7.883446217,NA,NA,NA,0,0,0,NA,3.357142925,-0.899999619,0.829108834,NA,-314.0854492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,130_2002,Saratov,130,2002,394,56,6,NA,NA,NA,36,216,23,103.0999985,somewhat not free,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0.32591632,1,3,30.39999962,30.5,0.859393775,8.177796364,NA,NA,NA,0,0,0,NA,3.357142925,-0.100000381,1.087935805,0.258826971,-284.8994141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1783,130_2003,Saratov,130,2003,394,56,7,0.106851123,NA,NA,49,343,23,105.4000015,somewhat not free,NA,NA,NA,NA,0.19,0,0,1,0,0,0,0,0.325831711,1,3,30.39999962,30.5,0.859393775,8.461680412,NA,NA,NA,0,0,0,NA,3.357142925,-2.099999905,0.918595135,-0.16934067,-66.34179688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,130_2004,Saratov,130,2004,394,56,8,0.106851123,NA,NA,64,512,23,109.8000031,somewhat not free,NA,NA,NA,NA,0.07,0,0,1,0,0,0,0,0.325661182,1,3,30.39999962,20.79999924,0.859393775,8.688959122,NA,NA,NA,0,0,0,NA,3.357142925,3.000000477,1.182186246,0.263591111,74.05371094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,130_2005,Saratov,130,2005,394,56,9,0.106851123,NA,NA,81,729,25,108.4000015,somewhat not free,NA,NA,NA,NA,0.06,0,0,0,1,0,0,0,0.324829519,1,3,30.39999962,26,0.859393775,8.917042732,NA,NA,NA,0,0,0,NA,4,-0.700000763,1.019590616,-0.16259563,-331.4990234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,130_2006,Saratov,130,2006,394,56,10,0.106851123,NA,NA,100,1000,25,105.5999985,somewhat not free,NA,NA,0.600000024,1,0.3,0,0,0,1,0,0,0,0.32340461,1,3,30.39999962,25.29999924,0.859393775,9.10786438,NA,NA,NA,0,0,1,NA,3.6,-0.799999237,0.842767417,-0.176823199,-587.5175781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,130_2007,Saratov,130,2007,395,56,1,0.385061353,NA,NA,1,1,25,105.5999985,somewhat not free,0.308800429,NA,0.600000024,1,0.36,0,0,0,0,1,0,0,0.32287249,0,3,30.39999962,22.39999962,0.859393775,9.350971222,NA,NA,NA,0,0,0,NA,3.5,-0.900000572,0.74324429,-0.099523127,-401.5732422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,130_2008,Saratov,130,2008,395,56,2,0.385061353,NA,NA,4,8,25,108.1999969,somewhat not free,0.308800429,NA,0.600000024,1,0.265,0,0,0,0,1,0,0,0.322282553,0,3,30.39999962,24.89999962,0.859393775,9.602179527,NA,NA,NA,0,0,0,NA,3.1,-0.199999809,0.820429921,0.077185631,-474.3857422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,130_2009,Saratov,130,2009,396,56,1,NA,NA,NA,1,1,25,108.4000015,somewhat not free,NA,NA,0.600000024,1,0.17,0,0,0,0,0,1,0,0.322008938,0,3,30.39999962,26.20000076,0.859393775,9.69437027,NA,NA,NA,0,0,0,NA,2.8,-0.099999905,1.92099905,1.100569129,-53.89453125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,130_2010,Saratov,130,2010,396,56,2,NA,NA,NA,4,8,25,100.3000031,somewhat free,NA,NA,0.600000024,1,0.14,0,0,0,0,0,1,0,0.326023191,0,3,30.39999962,26.20000076,0.859393775,9.80405426,NA,NA,NA,0,0,0,NA,2.8,0.900000095,1.18330574,-0.73769331,-55.78515625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,130_2011,Saratov,130,2011,395,56,3,0.454274416,NA,NA,9,27,25,NA,somewhat free,0.308800429,NA,0.810400009,1,0.12,0,0,0,0,0,0,1,0.325784564,0,3,30.39999962,26.20000076,0.859393775,9.901134491,NA,NA,NA,0,0,0,NA,3.7,-2.5,0.990685165,-0.192620575,-771.03125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,130_2012,Saratov,130,2012,395,56,4,0.454274416,NA,NA,16,64,25,NA,somewhat free,NA,NA,0.810400009,1,NA,0,0,0,0,0,0,1,0.325784564,0,3,30.39999962,26.20000076,0.859393775,10.05920887,NA,NA,NA,0,0,0,NA,NA,NA,0.721563041,-0.269122124,-297.7851563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,131_1999,Severodvinsk,131,1999,397,21,3,NA,0,NA,9,27,33,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0.164675817,0,3,NA,NA,0.941938818,7.278628826,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,131_2000,Severodvinsk,131,2000,397,21,4,NA,0,NA,16,64,33,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0.170467764,0,3,15.30000019,16.10000038,0.941938818,7.818027973,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,257.5369873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,131_2001,Severodvinsk,131,2001,397,21,5,NA,0,NA,25,125,33,116.4000015,somewhat not free,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0.171866417,0,3,15.30000019,19.70000076,0.941938818,8.197813988,NA,NA,NA,0,NA,0,0,25.37142944,-2.5,1.244598627,NA,-13.08544922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,131_2002,Severodvinsk,131,2002,397,21,6,NA,0,NA,36,216,33,105.8000031,somewhat not free,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0.151467606,0,3,15.30000019,17.60000038,0.941938818,8.397958755,NA,NA,NA,0,NA,0,0,25.37142944,-3.799999237,1.88989675,0.645298123,-387.8994141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,131_2003,Severodvinsk,131,2003,397,21,7,0.198762447,0,NA,49,343,33,NA,somewhat not free,NA,NA,NA,NA,0.37,0,0,1,0,0,0,0,0.151815951,0,3,15.30000019,17.5,0.941938818,8.533853531,NA,NA,NA,0,NA,0,0,25.37142944,-0.5,1.813559771,-0.07633698,-589.3417969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,131_2004,Severodvinsk,131,2004,397,21,8,0.198762447,0,NA,64,512,33,101.5999985,somewhat not free,0.119761556,NA,0.400000006,0,0.17,0,0,1,0,0,0,0,0.151994348,0,3,15.30000019,20.60000038,0.941938818,8.724695206,NA,NA,NA,0,NA,0,0,25.37142944,1.799999237,2.113233089,0.299673319,-63.94628906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,131_2005,Severodvinsk,131,2005,397,21,9,0.198762447,0,0.060099982,81,729,37,121.4000015,somewhat not free,0.119761556,0.007197667,0.400000006,0,0.27,0,0,0,1,0,0,0,0.151881114,0,3,15.30000019,18.60000038,0.941938818,8.913146973,2.223699331,0.016226996,0,0,NA,1,0,20.6,-2.699999809,1.407466888,-0.705766201,-576.4990234,0,0.060099982,0.011945619,NA,NA,NA,NA,NA,NA,NA
1800,131_2006,Severodvinsk,131,2006,397,21,10,0.198762447,0,0.060099982,100,1000,37,109,somewhat not free,0.119761556,0.007197667,0.400000006,0,0.38,0,0,0,1,0,0,0,0.151749253,0,3,15.30000019,19.29999924,0.941938818,9.165657043,2.223699331,0.022837993,0,0,NA,1,0,20.7,-1.699999809,1.189172983,-0.218293905,-21.51757813,0,0.060099982,0.011945619,NA,NA,NA,NA,NA,NA,NA
